data_source,time_scale,time_id,k,theta,num_matches,num_recruits,mdd,med,dist90,log_like,iteration
simulation,annual,2014,0.0683348921784103,0.565120759755961,152594,297086,3.50927125239591,1.8017,8.7588,-629857.671986198,601
simulation,total_years,2012-4,-0.311975205981891,0.621343265172623,462564,955263,3.77206482065996,2.061,9.3179,-2019270.40323644,601
simulation,monsoonal,NEM,-0.430294703528525,0.656637466335124,440275,827310,3.61770272826966,2.0443,8.876,-1863186.06428636,601
simulation,monsoonal,SWM,0.242737128773096,0.466173316660084,22289,127953,6.40642362617798,2.843,16.2191,-126932.684341319,601
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,601
simulation_subsample,annual,2013,-2.3422009363836,5,19,150,5.02695750666719,4.7928,9.409,-468.96696957183,601
simulation_subsample,annual,2014,-2.33874460604059,5,12,181,5.00961267290868,4.7763,9.3765,-476.20455559301,601
simulation_subsample,total_years,2012-4,-2.34075228797545,5,34,394,5.019680484873,4.7859,9.3953,-1142.35236655789,601
simulation_subsample,monsoonal,NEM,-2.35851911353712,4.51116945775708,33,341,5.13146600484338,4.852,9.6754,-1007.73071852731,601
simulation_subsample,monsoonal,SWM,-2.31465933173811,5,1,53,4.89039622107504,4.6626,9.1534,-137.867481341147,601
genetics,annual,2012,-3.1316889422767,2.93322133766779,5,63,11.6259679026536,10.4815,22.8216,-24.6627131862632,601
genetics,annual,2013,-3.28833461178572,5,19,150,12.948094145156,12.3451,24.235,-108.001390960716,601
genetics,annual,2014,0.273584774851472,0.351988675511392,12,181,30.8515991042964,10.456,77.8988,-76.8977801420849,601
genetics,total_years,2012-4,-3.34180656368742,5,36,394,13.6592993257542,13.0232,25.5661,-212.927695256373,601
genetics,monsoonal,NEM,-3.06002337276248,2.48361883789949,5,61,11.2130427752608,9.8595,22.4514,-26.8506868888477,601
genetics,monsoonal,SWM,-3.37071378432351,5,13,203,14.0599141388226,13.4051,26.316,-80.5085226026784,601
simulation,annual,2012,-0.388820590039796,0.637426634665822,165992,340446,3.77626084581146,2.0961,9.2995,-726759.733597061,602
simulation,annual,2013,-0.639695902499014,0.679163307297537,145363,317731,4.07121580238809,2.3463,9.9448,-664377.80229125,602
simulation,annual,2014,0.0821819818404911,0.563004255685505,152107,297086,3.50670256677845,1.7957,8.7556,-626628.472548094,602
simulation,total_years,2012-4,-0.31001998118393,0.621194707583961,463462,955263,3.76741817419849,2.0581,9.3067,-2021231.16055261,602
simulation,monsoonal,NEM,-0.428361254352574,0.656231903661708,440737,827725,3.61691892131863,2.0431,8.8747,-1864231.3032474,602
simulation,monsoonal,SWM,0.239867589313535,0.468389766918767,22725,127538,6.28575777362445,2.8005,15.9101,-128887.959550701,602
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,602
simulation_subsample,annual,2013,-2.31376091341045,5,14,150,4.88600457254467,4.6585,9.1451,-450.480714126675,602
simulation_subsample,annual,2014,-2.33402874188982,5,13,181,4.98604363795889,4.7538,9.3324,-475.446276691687,602
simulation_subsample,total_years,2012-4,-2.32403642273099,5,30,394,4.93646959092055,4.7066,9.2396,-1116.26955683068,602
simulation_subsample,monsoonal,NEM,-2.32778536807473,5,29,346,4.95501087902999,4.7242,9.2743,-988.083133747717,602
simulation_subsample,monsoonal,SWM,-2.29227504711255,5,1,48,4.78214429112457,4.5594,8.9508,-127.897832645777,602
genetics,annual,2012,-3.37022750091364,4.13551433472682,2,63,14.1851340532058,13.3076,26.9306,-10.5044428588846,602
genetics,annual,2013,0.293141378233549,0.436084609923391,21,150,8.42534698277394,3.5305,21.3791,-102.943279309343,602
genetics,annual,2014,2.50968459379151,0.22792663738524,11,181,203.739843956972,37.9651,467.5723,-70.2506308013245,602
genetics,total_years,2012-4,0.253458780217415,0.387574384058175,34,394,16.8818665649289,6.3296,42.8306,-192.200368692855,602
genetics,monsoonal,NEM,1.66199451900917,0.343362679167678,10,56,9.16586400443601,3.0218,23.097,-34.1508996309398,602
genetics,monsoonal,SWM,-3.40896866753784,5,9,205,14.6081948567723,13.9279,27.3422,-60.7886848476417,602
simulation,annual,2012,-0.392407633208252,0.637820175948538,165348,340446,3.78304208598738,2.1007,9.3155,-725350.085169254,603
simulation,annual,2013,-0.642987261098484,0.679160768886577,144769,317731,4.08467797168296,2.354,9.9777,-663842.984253955,603
simulation,annual,2014,0.0796300458798835,0.563538648946551,152668,297086,3.50399989279523,1.7955,8.748,-629132.379953678,603
simulation,total_years,2012-4,-0.312535587686703,0.621410753860467,462785,955263,3.77294098282405,2.0616,9.3199,-2021912.75203703,603
simulation,monsoonal,NEM,-0.429546259328272,0.656434845741726,440368,827088,3.61809680183076,2.0441,8.8773,-1864911.36046526,603
simulation,monsoonal,SWM,0.206679946729461,0.470437306019602,22417,128175,6.36925377352725,2.8479,16.1181,-128024.789849018,603
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,603
simulation_subsample,annual,2013,-2.29641184590362,2.77650145620374,19,150,5.0947144188579,4.5575,10.0638,-499.641954923613,603
simulation_subsample,annual,2014,-2.3478691952613,5,10,181,5.05553251193806,4.8201,9.4625,-484.733909066373,603
simulation_subsample,total_years,2012-4,-2.34249927285517,3.41765991028431,32,394,5.16487044980828,4.7482,9.9765,-1186.18103828524,603
simulation_subsample,monsoonal,NEM,-2.34541600498691,3.299064660561,32,335,5.20269015255505,4.7628,10.0852,-1026.69816995475,603
simulation_subsample,monsoonal,SWM,-2.30860177877073,5,0,59,4.8608619300115,4.6345,9.0981,-152.128489344088,603
genetics,annual,2012,-10,2.84828649917664,0,63,11235.8536234342,10088.1864,22129.2979,-0.155430995505359,603
genetics,annual,2013,-3.31021630755579,5,15,150,13.2345430377278,12.6182,24.7711,-88.2191494405708,603
genetics,annual,2014,1.91577132226834,0.263116959655415,13,181,71.469209757639,16.7097,172.0261,-77.5721049573658,603
genetics,total_years,2012-4,0.942126532168844,0.320668658591523,28,394,31.4836048274605,9.5837,78.7566,-172.167552500324,603
genetics,monsoonal,NEM,2.29525697020472,0.289577375978596,6,47,19.2970663258466,5.1603,47.488,-26.1263438317252,603
genetics,monsoonal,SWM,3.66678808921809,0.15367032859399,4,203,42941.8365476929,3577.7527,77791.3147,-30.2611975420874,603
simulation,annual,2012,-0.386766621849835,0.637247216217554,166283,340446,3.77159761029471,2.0932,9.2883,-728429.771786852,604
simulation,annual,2013,-0.630491908490293,0.676853115854341,145185,317731,4.07042432544769,2.3412,9.9474,-664799.501136125,604
simulation,annual,2014,0.0677302574847679,0.56539458111364,152792,297086,3.50547226108485,1.8004,8.7489,-630479.796843189,604
simulation,total_years,2012-4,-0.311136308849436,0.621495135227274,464260,955263,3.76612032984612,2.058,9.3029,-2027106.75398735,604
simulation,monsoonal,NEM,-0.430926268558581,0.656966540136285,441536,827698,3.61495630752645,2.0434,8.8686,-1869984.2156673,604
simulation,monsoonal,SWM,0.256108796420635,0.466174024007995,22724,127565,6.3212848472415,2.8053,16.0036,-128527.543863317,604
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,604
simulation_subsample,annual,2013,-2.34227650472457,5,16,150,5.02733739985989,4.7932,9.4097,-457.428429286324,604
simulation_subsample,annual,2014,-2.31920224567845,5,10,181,4.91266341090915,4.6839,9.195,-472.378782548134,604
simulation_subsample,total_years,2012-4,-2.33007346036398,5,29,394,4.96636138176232,4.7351,9.2956,-1122.01318616723,604
simulation_subsample,monsoonal,NEM,-2.33405454144361,5,28,340,4.98617227731935,4.754,9.3326,-982.758232712344,604
simulation_subsample,monsoonal,SWM,-2.29868007758542,5,1,54,4.81287237313526,4.5887,9.0083,-138.951493592732,604
genetics,annual,2012,-3.17293345390683,3.14421152671178,5,63,11.9812318908682,10.9023,23.3416,-26.2707462807599,604
genetics,annual,2013,-3.2881032290532,5,18,150,12.9450985263324,12.3422,24.2294,-94.9125415795809,604
genetics,annual,2014,3.4421292125607,0.213424441739291,17,181,190.382173248313,31.614,424.6494,-105.330953577514,604
genetics,total_years,2012-4,-3.34050972881372,5,40,394,13.6415969510477,13.0063,25.533,-233.097122285252,604
genetics,monsoonal,NEM,0.147064293039652,0.400948251384064,5,76,15.373742446634,5.9595,39.0295,-24.1275112286056,604
genetics,monsoonal,SWM,-3.37452777948355,5,14,198,14.113640975117,13.4563,26.4165,-87.4801623690055,604
simulation,annual,2012,-0.382077168156441,0.635818299877156,165433,340446,3.77857626668635,2.0942,9.3081,-724658.663977003,605
simulation,annual,2013,-0.642848589406803,0.679673494087657,145126,317731,4.07599608102797,2.35,9.9555,-664260.056151666,605
simulation,annual,2014,0.0779487345956102,0.563833862474882,152763,297086,3.50347079754361,1.7959,8.7463,-629268.511056766,605
simulation,total_years,2012-4,-0.310114167062259,0.621134683205115,463322,955263,3.76887372410296,2.0588,9.3104,-2021687.90466233,605
simulation,monsoonal,NEM,-0.426879850912483,0.655977938542873,440648,827222,3.61545440702763,2.0418,8.8716,-1864115.39211231,605
simulation,monsoonal,SWM,0.210141103687655,0.470984692370035,22674,128041,6.31364240720626,2.8258,15.9765,-129018.320835438,605
simulation_subsample,annual,2012,-2.89253086703622,5,3,63,8.71586442439812,8.31,16.3135,-104.115876878605,605
simulation_subsample,annual,2013,-2.3132440257951,3.2926944365819,13,150,5.03924104578392,4.6121,9.7703,-492.339690600927,605
simulation_subsample,annual,2014,-2.33025908066568,5,11,181,4.96728332482342,4.7359,9.2973,-475.256121462667,605
simulation_subsample,total_years,2012-4,-2.33426389365102,5,27,394,4.98721625276759,4.755,9.3346,-1156.10939529875,605
simulation_subsample,monsoonal,NEM,-2.34667565887017,3.71987406628861,27,348,5.14033777719676,4.7709,9.8494,-1031.35698415078,605
simulation_subsample,monsoonal,SWM,-2.31492086727583,5,0,46,4.89167540074858,4.6639,9.1558,-134.9336287351,605
genetics,annual,2012,-3.150412032538,3.08209645763837,5,63,11.7496941881353,10.6639,22.9393,-27.1807727076643,605
genetics,annual,2013,-3.27627259967107,5,21,150,12.7928522238849,12.1971,23.9444,-114.371492166325,605
genetics,annual,2014,1.82186662763552,0.270286050616499,11,181,59.7329196190215,14.521,144.7772,-60.2108176132568,605
genetics,total_years,2012-4,-0.261494614394033,0.447620662013971,37,394,12.8739811572754,5.5196,32.6444,-213.022706075976,605
genetics,monsoonal,NEM,3.22544924329698,0.252015632894613,7,59,30.5479219046176,6.6944,72.625,-28.4510229439149,605
genetics,monsoonal,SWM,-3.37329586323653,5,12,198,14.0962648566541,13.4398,26.384,-77.3451600912662,605
simulation,annual,2012,-0.390971855128415,0.637651580160139,165546,340446,3.78051574430095,2.0989,9.3096,-725619.731438555,606
simulation,annual,2013,-0.639591297646255,0.678344110995422,144316,317731,4.08377971652661,2.3519,9.9771,-660769.990065418,606
simulation,annual,2014,0.0805170742831672,0.563726775455801,152871,297086,3.49680670090797,1.7923,8.7298,-629063.133837725,606
simulation,total_years,2012-4,-0.310002084330349,0.621090164176665,462733,955263,3.76926797788944,2.0589,9.3114,-2019101.38687841,606
simulation,monsoonal,NEM,-0.428130694003757,0.656189179855536,439939,827240,3.61673970019264,2.0429,8.8744,-1861694.50448699,606
simulation,monsoonal,SWM,0.242214727327357,0.467618974647888,22794,128023,6.31874656808741,2.8113,15.9949,-128914.229995169,606
simulation_subsample,annual,2012,-0.89185262995166,0.821676519880685,3,63,3.39176692032902,2.1594,8.0599,-98.6054749248098,606
simulation_subsample,annual,2013,-2.3750997499678,4.54867060712354,17,150,5.21512526443426,4.9346,9.827,-484.815135311782,606
simulation_subsample,annual,2014,-2.35386039367675,5,12,181,5.08591212458452,4.8491,9.5193,-482.131156086042,606
simulation_subsample,total_years,2012-4,-2.37696331856174,4.52794498624861,32,394,5.22602377472349,4.943,9.8509,-1165.13212425983,606
simulation_subsample,monsoonal,NEM,-2.37971792088461,4.41770994882025,31,350,5.24712697064579,4.9524,9.9093,-1068.20349435512,606
simulation_subsample,monsoonal,SWM,-2.31150477635388,5,1,44,4.87499350248228,4.648,9.1245,-94.6891435801346,606
genetics,annual,2012,-1.73000827374631,0.525840576183771,1,63,27.6276464710716,13.4747,69.4059,-6.94179727468926,606
genetics,annual,2013,-3.26768251590369,5,22,150,12.6834311924144,12.0927,23.7396,-114.135816118209,606
genetics,annual,2014,0.570223566119975,0.365774685034622,18,181,17.7039165884573,6.2541,44.8118,-102.435340364676,606
genetics,total_years,2012-4,-0.648902580077392,0.510780154114194,41,394,10.5160747900511,5.0186,26.4779,-233.626167066667,606
genetics,monsoonal,NEM,-3.13904919030815,2.77063173333218,4,59,11.8373862973739,10.586,23.3887,-21.1604940424253,606
genetics,monsoonal,SWM,3.3857051134555,0.196847068834097,9,200,651.158188889874,92.8318,1393.2365,-59.2407206392351,606
simulation,annual,2012,-0.410016036067548,0.641309227378985,165588,340446,3.78998763521005,2.1115,9.3263,-727125.588021587,607
simulation,annual,2013,-0.651860513452879,0.681350443193888,144696,317731,4.08633325447545,2.3593,9.9775,-663225.2828208,607
simulation,annual,2014,0.0696678127402064,0.565462870688357,153288,297086,3.49721553345481,1.7963,8.7282,-631323.516513621,607
simulation,total_years,2012-4,-0.324577725477022,0.623873590694574,463572,955263,3.77342712884821,2.067,9.3168,-2025331.80256966,607
simulation,monsoonal,NEM,-0.442343061675421,0.65925883600383,441013,827487,3.62138163509342,2.0512,8.8804,-1868254.72613278,607
simulation,monsoonal,SWM,0.219095415713686,0.469688692084944,22559,127776,6.3366568739624,2.8296,16.0369,-128252.607697296,607
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,607
simulation_subsample,annual,2013,-2.30639024673549,5,14,150,4.85012385630801,4.6242,9.078,-445.649401621448,607
simulation_subsample,annual,2014,-2.3321380652713,5,13,181,4.97662554792055,4.7449,9.3148,-468.1093808386,607
simulation_subsample,total_years,2012-4,-2.33463217844872,5,30,394,4.98905330695514,4.7567,9.338,-1118.64722063975,607
simulation_subsample,monsoonal,NEM,-2.33595752070603,5,30,351,4.99566989377934,4.763,9.3504,-1019.30546827027,607
simulation_subsample,monsoonal,SWM,-2.32080322964605,5,0,43,4.92053480557526,4.6914,9.2098,-99.2979973079841,607
genetics,annual,2012,-3.39655645607374,4.59464509641099,2,63,14.4766878831562,13.7097,27.2585,-11.8249590424137,607
genetics,annual,2013,-3.26785595703074,5,22,150,12.6856312117967,12.0948,23.7437,-115.001624527909,607
genetics,annual,2014,1.54938461831036,0.285058372323676,13,181,47.0016478364921,12.3056,115.3009,-74.7669310340991,607
genetics,total_years,2012-4,-0.667815530544064,0.49913079539072,37,394,11.7853267874722,5.5254,29.722,-215.325187018854,607
genetics,monsoonal,NEM,-0.500812650373571,0.539632440444059,10,68,7.32342819774757,3.6399,18.3576,-45.3790656239283,607
genetics,monsoonal,SWM,-3.38223957117447,5,12,190,14.2229031965628,13.5605,26.621,-78.3181028440568,607
simulation,annual,2012,-0.399128745099002,0.639125873159555,165542,340446,3.786041546783,2.105,9.3205,-726023.589159319,608
simulation,annual,2013,-0.664050322989659,0.684082089389744,144976,317731,4.09337677332573,2.3688,9.9893,-664704.04709417,608
simulation,annual,2014,0.0741518627533012,0.564453557948645,152636,297086,3.50332486302458,1.7972,8.745,-628563.139636977,608
simulation,total_years,2012-4,-0.323470851763975,0.62351586067314,463154,955263,3.77575300585478,2.0675,9.3231,-2022968.90783671,608
simulation,monsoonal,NEM,-0.441097461643749,0.65881232557402,440546,827364,3.62364815489279,2.0517,8.8868,-1865694.15230747,608
simulation,monsoonal,SWM,0.217331962689683,0.470001846644837,22608,127899,6.32850555938054,2.8275,16.0157,-128623.975634856,608
simulation_subsample,annual,2012,-0.888965325629962,0.8228096369694,3,63,3.37288800117287,2.1488,8.0133,-97.2203233107084,608
simulation_subsample,annual,2013,-2.35316463481853,5,15,150,5.08237478688143,4.8457,9.5127,-467.923529767162,608
simulation_subsample,annual,2014,-2.36131428074236,5,13,181,5.12396357862772,4.8853,9.5905,-484.979525521747,608
simulation_subsample,total_years,2012-4,-2.37190102492867,4.69740931454096,31,394,5.19081163768038,4.9248,9.7581,-1150.62486114535,608
simulation_subsample,monsoonal,NEM,-2.36035738587268,5,30,345,5.11906282929181,4.8807,9.5814,-996.912410561135,608
simulation_subsample,monsoonal,SWM,-2.34968602395376,3.27196304208223,1,49,5.23061416702481,4.7835,10.1479,-144.058686570406,608
genetics,annual,2012,-2.25985731890485,1.02254111418271,4,63,9.2879864353125,6.4939,21.3078,-21.8716736393616,608
genetics,annual,2013,-3.28464823489487,5,20,150,12.900450460362,12.2997,24.1458,-111.321921430995,608
genetics,annual,2014,2.34671259754031,0.244076717471971,11,181,105.345355096002,21.9621,247.9006,-62.0870103429906,608
genetics,total_years,2012-4,0.233898444077502,0.389173019104031,35,394,16.7939451529751,6.3225,42.612,-206.515914507279,608
genetics,monsoonal,NEM,-3.19697405586837,3.15558924730026,4,63,12.2662747391726,11.1668,23.8877,-21.3010038121002,608
genetics,monsoonal,SWM,0.652653631218181,0.334653854096786,14,201,30.3332511130447,9.7111,76.2505,-86.2232141185508,608
simulation,annual,2012,-0.382921252669825,0.636449687260611,165838,340446,3.7708403056815,2.0912,9.2879,-725538.86483496,609
simulation,annual,2013,-0.639596864952638,0.6788570590498,145099,317731,4.0756592369301,2.3482,9.9563,-664373.672685242,609
simulation,annual,2014,0.0843393117399044,0.562651731555025,152576,297086,3.5068394599761,1.795,8.7565,-630090.050942498,609
simulation,total_years,2012-4,-0.307163395280489,0.620631737802523,463513,955263,3.76698773868282,2.0567,9.3066,-2023507.18137811,609
simulation,monsoonal,NEM,-0.426154301272392,0.655919133105105,440906,827458,3.61373329588847,2.0407,8.8675,-1866300.67303366,609
simulation,monsoonal,SWM,0.228481706263105,0.46876030373762,22607,127805,6.33467520601814,2.8241,16.0334,-128456.825293575,609
simulation_subsample,annual,2012,-0.785747100375238,0.798469867432636,3,63,3.23043739897574,2.0285,7.7102,-96.4180193981578,609
simulation_subsample,annual,2013,-2.32118900493469,3.70228931439961,19,150,5.01321620836341,4.6506,9.61,-481.928199081063,609
simulation_subsample,annual,2014,-2.31672870108611,5,12,181,4.90052673538727,4.6723,9.1723,-474.318465344357,609
simulation_subsample,total_years,2012-4,-2.35437249622954,4.97880479336412,34,394,5.08924293592212,4.8507,9.5283,-1128.30836155292,609
simulation_subsample,monsoonal,NEM,-2.34906236524608,4.68326755383417,34,340,5.07426656921154,4.8131,9.5411,-969.517584653442,609
simulation_subsample,monsoonal,SWM,-2.31635261666358,5,0,54,4.89868407014043,4.6705,9.1689,-157.610253432257,609
genetics,annual,2012,-3.31419399476783,3.51278072016147,2,63,13.6051211290564,12.5475,26.2095,-11.8295815129232,609
genetics,annual,2013,-3.27357806191538,5,21,150,12.7584278003475,12.1642,23.88,-114.233850422566,609
genetics,annual,2014,0.118791105398146,0.368502024530625,14,181,26.4903744437526,9.4316,67.078,-87.3981699248624,609
genetics,total_years,2012-4,-3.33561444117668,5,37,394,13.5749805962846,12.9428,25.4083,-215.614894890642,609
genetics,monsoonal,NEM,0.973973575596912,0.36886430998529,6,58,11.1923427181167,3.989,28.3423,-24.1817568206255,609
genetics,monsoonal,SWM,-3.39724548566381,5,9,186,14.4379402443869,13.7655,27.0235,-61.33361337005,609
simulation,annual,2012,-0.378891714296352,0.635652786055308,166170,340446,3.76942152393712,2.0888,9.2859,-726580.074762707,610
simulation,annual,2013,-0.665630659898539,0.684829481516113,145034,317731,4.08820119019568,2.3672,9.9752,-664499.44718978,610
simulation,annual,2014,0.0791836588967629,0.563721700794145,152918,297086,3.50158277663686,1.7947,8.7417,-630250.410822655,610
simulation,total_years,2012-4,-0.315815701855015,0.622365822733975,464122,955263,3.76783640543057,2.0608,9.3056,-2024990.33720539,610
simulation,monsoonal,NEM,-0.4358485178008,0.658066871722017,441793,827894,3.61598260443718,2.046,8.8693,-1869038.63144749,610
simulation,monsoonal,SWM,0.253928760597922,0.465593176826446,22329,127369,6.37178644338225,2.8247,16.1324,-126962.328729893,610
simulation_subsample,annual,2012,-1.23591405141416,0.938871729154638,3,63,3.78290889056931,2.556,8.8009,-102.475321470492,610
simulation_subsample,annual,2013,-2.32778704512911,5,18,150,4.95501918885963,4.7243,9.2743,-451.194864517693,610
simulation_subsample,annual,2014,-2.35568350962009,5,12,181,5.09519278935861,4.8579,9.5367,-480.044215533384,610
simulation_subsample,total_years,2012-4,-2.3379970104068,5,33,394,5.00586890793303,4.7727,9.3695,-1118.40738843769,610
simulation_subsample,monsoonal,NEM,-2.34441978007321,5,31,334,5.038123923294,4.8035,9.4299,-944.845804286047,610
simulation_subsample,monsoonal,SWM,-2.30048551162833,5,2,60,4.82156954548489,4.597,9.0245,-172.984221699633,610
genetics,annual,2012,-10,2.84828649917664,0,63,11235.8536234342,10088.1864,22129.2979,-0.155430995505359,610
genetics,annual,2013,-0.424121435386806,0.5082927220104,18,150,8.5674072122595,4.0734,21.5792,-99.8545211742793,610
genetics,annual,2014,6.47765866559575,0.15,13,181,4412.90373915478,340.7462,7702.2168,-76.5126949020364,610
genetics,total_years,2012-4,2.16220582249192,0.262962769832988,31,394,56.199281751693,13.1282,135.2501,-186.417308184692,610
genetics,monsoonal,NEM,0.899404398007717,0.352462664671843,4,51,16.3473623524251,5.5486,41.2804,-17.4242669597778,610
genetics,monsoonal,SWM,4.54157831794951,0.15,6,195,30372.8326372839,2361.8923,53388.1351,-43.5160387166357,610
simulation,annual,2012,-0.392405732366884,0.638212986715853,165968,340446,3.77628144748225,2.0977,9.2981,-726614.228311396,611
simulation,annual,2013,-0.642286489972425,0.679046289881704,144462,317731,4.083631856234,2.3532,9.9754,-661730.886665661,611
simulation,annual,2014,0.0770439130991209,0.563801093601741,152604,297086,3.5073551172173,1.7978,8.756,-629897.714755367,611
simulation,total_years,2012-4,-0.313580216842523,0.621698146039318,463034,955263,3.77161436017569,2.0615,9.3162,-2021792.87461202,611
simulation,monsoonal,NEM,-0.43244711344036,0.657105653943145,440351,826926,3.61833183903727,2.0455,8.8767,-1864132.55683766,611
simulation,monsoonal,SWM,0.232293281493783,0.468251902419199,22683,128337,6.34212896018783,2.8249,16.053,-128854.059143111,611
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,611
simulation_subsample,annual,2013,-2.35161181078523,4.12909171355242,17,150,5.12271263920141,4.8051,9.7268,-480.189611675041,611
simulation_subsample,annual,2014,-2.31707248109001,5,12,181,4.90221172810426,4.6739,9.1755,-468.805236909459,611
simulation_subsample,total_years,2012-4,-2.35674005245534,4.44199592478642,32,394,5.12642891328839,4.8408,9.6773,-1146.09176113305,611
simulation_subsample,monsoonal,NEM,-2.35774036748427,4.32180110055661,32,349,5.13940043035322,4.8412,9.7225,-1021.08150180715,611
simulation_subsample,monsoonal,SWM,-2.30956710747639,5,0,45,4.86555652511591,4.639,9.1069,-122.834493073058,611
genetics,annual,2012,-1.73000827374631,0.525840576183771,1,63,27.6276464710716,13.4747,69.4059,-6.94179727468926,611
genetics,annual,2013,1.72585623034306,0.314910496939235,17,150,16.6164575021442,4.9477,41.4661,-90.1935103626592,611
genetics,annual,2014,0.383171516487641,0.377581558326895,17,181,17.4129694658732,6.3583,44.1404,-89.8046253185101,611
genetics,total_years,2012-4,0.869801985249902,0.343854379462826,35,394,20.0341115992511,6.6155,50.4901,-188.512374878355,611
genetics,monsoonal,NEM,1.38974736262675,0.345287981393859,10,73,11.5632104583066,3.8362,29.1521,-39.2402895954295,611
genetics,monsoonal,SWM,-3.44208545772225,5,6,182,15.1000711086703,14.3968,28.2628,-46.899438920624,611
simulation,annual,2012,-0.392246152434841,0.637799147652923,165458,340446,3.78279335723917,2.1005,9.3149,-725577.085430417,612
simulation,annual,2013,-0.647224612604477,0.680193332780194,144591,317731,4.0856400537543,2.3566,9.978,-662435.400708514,612
simulation,annual,2014,0.0877471468550545,0.562480834917624,152600,297086,3.49863659553617,1.7905,8.7363,-627440.203504754,612
simulation,total_years,2012-4,-0.310995016874762,0.621209441885614,462649,955263,3.77082299492498,2.06,9.3151,-2019139.17917641,612
simulation,monsoonal,NEM,-0.429917349939576,0.656570812188091,439853,826653,3.61735766088033,2.044,8.8752,-1861154.85413747,612
simulation,monsoonal,SWM,0.231863811440601,0.468553407782528,22796,128610,6.32610380425094,2.8193,16.012,-129261.809530057,612
simulation_subsample,annual,2012,-0.38996539692609,0.69869344883255,3,63,2.94778651441964,1.7263,7.1731,-94.1466465788102,612
simulation_subsample,annual,2013,-2.29336446974979,2.90808527361021,20,150,5.03510434625621,4.534,9.8934,-494.504372230701,612
simulation_subsample,annual,2014,-2.3161489419478,5,13,181,4.8976864336549,4.6696,9.167,-464.053523662614,612
simulation_subsample,total_years,2012-4,-2.33674105575919,3.62006042356799,36,394,5.1029856850931,4.7222,9.8025,-1166.33180525677,612
simulation_subsample,monsoonal,NEM,-2.3407508291825,3.53669065430996,35,347,5.13595372288472,4.7404,9.8877,-1040.18353052276,612
simulation_subsample,monsoonal,SWM,-2.30962756822394,5,1,47,4.86585070919387,4.6392,9.1074,-121.660688081583,612
genetics,annual,2012,-3.47790806581653,5,1,63,15.6508004256542,14.9219,29.2936,-5.87884681242282,612
genetics,annual,2013,5.59566871338144,0.179941546320291,15,150,307.541099332237,36.4582,622.4493,-86.2030207214384,612
genetics,annual,2014,6.55777127804855,0.15,13,181,4073.16544788073,314.513,7109.2416,-75.1938860168207,612
genetics,total_years,2012-4,6.64775146491948,0.15,29,394,3722.66658055907,287.4489,6497.4864,-169.100755711198,612
genetics,monsoonal,NEM,5.93924079002571,0.178095945983921,7,68,260.870274355917,30.2447,524.271,-25.829672526134,612
genetics,monsoonal,SWM,-3.42339696901661,5,8,190,14.8204941725386,14.1303,27.7396,-57.359496596674,612
simulation,annual,2012,-0.38784236573394,0.637282722287974,165956,340446,3.77504550292442,2.0952,9.2968,-726286.306743365,613
simulation,annual,2013,-0.636413988426895,0.677681233936362,144644,317731,4.08136204505168,2.3492,9.9725,-661947.017886511,613
simulation,annual,2014,0.0854317446541204,0.5624490481044,152280,297086,3.50744241176974,1.7949,8.7583,-628126.893635113,613
simulation,total_years,2012-4,-0.307566090177561,0.620523714514945,462880,955263,3.77049120387354,2.0584,9.3155,-2019910.4100966,613
simulation,monsoonal,NEM,-0.42834381296487,0.656225255591416,440443,827047,3.61695770428148,2.0431,8.8748,-1863457.87031684,613
simulation,monsoonal,SWM,0.263061479926439,0.46441899343222,22437,128216,6.38837730277852,2.8261,16.1762,-127408.60535914,613
simulation_subsample,annual,2012,-1.16958388540131,0.919081581327825,3,63,3.66336392146921,2.4531,8.5523,-98.7901791585169,613
simulation_subsample,annual,2013,-2.31864026200293,5,16,150,4.90990334989613,4.6812,9.1899,-456.166366560464,613
simulation_subsample,annual,2014,-2.32085349994253,5,13,181,4.92078216853623,4.6916,9.2102,-469.77425410028,613
simulation_subsample,total_years,2012-4,-2.31761766567976,5,32,394,4.90488506705949,4.6765,9.1805,-1115.76072031167,613
simulation_subsample,monsoonal,NEM,-2.31837100908102,5,32,339,4.90858152203386,4.68,9.1874,-969.01537841345,613
simulation_subsample,monsoonal,SWM,-2.31307924172563,5,0,55,4.88267505652301,4.6553,9.1389,-146.73718881058,613
genetics,annual,2012,-3.32463413294997,4.36012606743889,3,63,13.5085494854064,12.7349,25.5372,-18.4927731549823,613
genetics,annual,2013,-3.24214716119298,5,28,150,12.3636554472489,11.7879,23.1411,-145.934621251426,613
